"pred_ili[14,13]","pred_ili[15,13]","pred_ili[16,13]","pred_ili[17,13]","pred_ili[18,13]","pred_ili[19,13]"
0.00935856,0.0121618,0.0119913,0.00971642,0.00965716,0.00962711
0.010703,0.0106238,0.010766,0.0110945,0.0101342,0.0109763
0.00804465,0.0090651,0.00886546,0.00996626,0.00739647,0.00803705
0.00835265,0.00952785,0.0127659,0.00892521,0.0117904,0.0131591
0.00969045,0.0130043,0.0142492,0.00844422,0.00949371,0.00990558
0.0127252,0.0119907,0.0177868,0.0171526,0.016861,0.0129718
0.0124522,0.0157462,0.0176979,0.0131402,0.0169089,0.0223375
0.00977077,0.0106488,0.0157199,0.0120213,0.0105682,0.0142501
0.0113186,0.0110701,0.0104264,0.0108219,0.00909063,0.0109657
0.0120524,0.0112556,0.0120137,0.00792099,0.0118471,0.00799949
0.0127518,0.0114204,0.0125689,0.0108597,0.0120099,0.0110839
0.00902178,0.011472,0.0170374,0.0133916,0.00950108,0.0108948
0.0127111,0.0129078,0.0109647,0.00841139,0.00982717,0.0128147
0.0121196,0.0122498,0.012648,0.00712862,0.00588706,0.00792726
0.0132261,0.0181763,0.0182927,0.0120444,0.0107787,0.0138852
0.00958304,0.0111292,0.0122513,0.00815134,0.0137005,0.0148653
0.00792989,0.0084571,0.0104992,0.0090366,0.006929,0.00511071
0.00915855,0.0146367,0.0182919,0.0126376,0.0164862,0.0160513
0.0115036,0.012693,0.0124061,0.0097542,0.010918,0.0116543
0.00818062,0.00713826,0.0102086,0.00865784,0.00845529,0.0148968
0.00931251,0.0111903,0.0107102,0.00795235,0.00889374,0.00847273
0.0117523,0.0166517,0.0171119,0.0135095,0.0132316,0.0114908
0.0122205,0.010769,0.0104862,0.00430579,0.00764693,0.00679347
0.0088221,0.0161891,0.012701,0.00787861,0.00381956,0.00429618
0.0108606,0.0154659,0.0167226,0.0124724,0.0131112,0.0180289
0.0112006,0.0129394,0.0123097,0.00874057,0.0110279,0.0130195
0.0114337,0.0106711,0.0115803,0.00868058,0.00816322,0.00925689
0.00822617,0.0151899,0.0150727,0.0100588,0.010095,0.0142932
0.00993872,0.0109937,0.0150918,0.0138948,0.0146251,0.0137776
0.0103267,0.0140347,0.0164315,0.0114025,0.0105126,0.00991733
0.0103193,0.0138461,0.0201251,0.0137666,0.0240039,0.0317725
0.0127021,0.0105742,0.0138161,0.0132308,0.0104259,0.0145679
0.00986575,0.0145771,0.0112075,0.0103291,0.0113481,0.0125508
0.0084461,0.0138972,0.0131129,0.0164321,0.0261957,0.0998613
0.0105915,0.0164483,0.01987,0.0153283,0.0139973,0.0168536
0.0118056,0.0109985,0.0136846,0.00701595,0.00481262,0.00540331
0.0120466,0.0113404,0.0112662,0.011258,0.0108249,0.0131787
0.0115641,0.0126248,0.01467,0.0117755,0.0128366,0.0134076
0.0101649,0.00967968,0.00888786,0.00698335,0.00630035,0.00413481
0.00940854,0.0105277,0.0126276,0.0112342,0.0104335,0.00812077
0.0107362,0.0118337,0.014185,0.00894746,0.011702,0.0102199
0.00938682,0.0134615,0.015063,0.0112394,0.0101576,0.0112634
0.00952251,0.0105699,0.0130103,0.0112208,0.0107132,0.0131675
0.0105093,0.013637,0.0168605,0.0118065,0.01628,0.0137869
0.00835214,0.0118354,0.0126229,0.00990437,0.0102605,0.0113797
0.0118762,0.0175928,0.016976,0.0144035,0.0165387,0.015151
0.00950957,0.0118392,0.012359,0.0110819,0.00936512,0.00773495
0.00928258,0.0110916,0.0156965,0.0116885,0.0130248,0.013466
0.0102361,0.015376,0.0134117,0.0113547,0.00767396,0.00867835
0.0113483,0.0130934,0.0172774,0.013027,0.0132558,0.0112247
0.00937493,0.00780463,0.0151802,0.00937998,0.00990858,0.0132516
0.0101604,0.0135769,0.0127749,0.00729237,0.00804913,0.012498
0.0109721,0.0143655,0.0150372,0.0120485,0.0113162,0.0106827
0.0106639,0.0123975,0.0112561,0.0113536,0.00923123,0.0128221
0.00970523,0.0132683,0.0145501,0.0124986,0.0112926,0.0111314
0.00869476,0.012785,0.0136591,0.0098993,0.0107493,0.011845
0.00979485,0.0123974,0.0144088,0.00974809,0.0138367,0.0160129
0.00998479,0.012361,0.0165156,0.0101969,0.0111235,0.0111385
0.00994369,0.0110176,0.0118884,0.00923504,0.00865142,0.00922323
0.00995846,0.0126147,0.0144867,0.0132798,0.013679,0.0139434
0.00941503,0.00925067,0.0137445,0.0134047,0.0192064,0.0176076
0.0109302,0.0111531,0.0156288,0.0143598,0.0110675,0.0140475
0.0100733,0.0113764,0.0122998,0.00982438,0.00961977,0.0087061
0.0102484,0.0119387,0.0129519,0.0116602,0.0116549,0.0129822
0.00846395,0.011386,0.01095,0.00789146,0.00751114,0.00741343
0.0108585,0.0116413,0.0148682,0.0172719,0.0264969,0.0678229
0.0112267,0.0140048,0.0165965,0.0155321,0.0131791,0.0170001
0.0112477,0.00656925,0.00317108,0.00259084,0.00224688,0.00289423
0.0112709,0.0118836,0.0162435,0.00927981,0.0076048,0.0111316
0.010422,0.0125786,0.0169984,0.0110143,0.010691,0.0112804
0.01102,0.0114129,0.0151855,0.0108731,0.0104377,0.0123081
0.00995322,0.0140999,0.0131563,0.0124988,0.0108696,0.0112141
0.0106014,0.0156584,0.0147435,0.0137938,0.0131687,0.0126645
0.00820033,0.0102367,0.0104643,0.00835453,0.00927995,0.00762111
0.0112753,0.0117619,0.014904,0.011145,0.00728411,0.00860887
0.00750771,0.00958755,0.0131525,0.00826782,0.0100636,0.0109058
0.00912159,0.0128261,0.0110802,0.00757566,0.00708075,0.00791564
0.00958393,0.0118588,0.0112725,0.0103236,0.0074723,0.0108848
0.0106593,0.00911889,0.0152104,0.0152575,0.0148564,0.0171296
0.00855698,0.00975599,0.0113341,0.00784754,0.00867901,0.00937444
0.0110093,0.017137,0.0182302,0.0143612,0.0158839,0.0171798
0.00829584,0.0104423,0.0111591,0.00610069,0.00772446,0.0104885
0.0113882,0.0130954,0.0140996,0.00641929,0.00786389,0.00823492
0.0114794,0.0260674,0.215828,0.881384,0.999211,1
0.00903601,0.00934697,0.00946594,0.00825201,0.00576642,0.00598423
0.00947522,0.00938625,0.011483,0.00961784,0.00860733,0.00864136
0.0099072,0.00930872,0.00965555,0.00809858,0.00806111,0.00849289
0.00923997,0.0125485,0.0117277,0.00882213,0.00957442,0.0121478
0.010945,0.0146885,0.0174255,0.01098,0.00952487,0.0108395
0.0117468,0.00998943,0.0136774,0.0088417,0.0102885,0.00804907
0.00929255,0.00830533,0.0118176,0.00861993,0.00803687,0.0102763
0.0104811,0.0105794,0.0148601,0.0179346,0.0151481,0.013901
0.010308,0.0114674,0.0136997,0.0110885,0.013007,0.017543
0.0100671,0.0139613,0.0128041,0.00828772,0.0108324,0.00991336
0.0112761,0.012635,0.0141934,0.0090812,0.00954687,0.0145021
0.0103458,0.0143435,0.0128507,0.0110166,0.0115529,0.0124944
0.0093088,0.0124043,0.0133854,0.011064,0.00946058,0.00685567
0.00975419,0.0125106,0.0172213,0.0164942,0.0149851,0.0154632
0.00876919,0.0132106,0.0156351,0.0171892,0.018349,0.0193649
0.0107455,0.0121824,0.0131427,0.01174,0.0107789,0.0138548
0.0107299,0.0144608,0.0188152,0.0112853,0.0124727,0.0108122
0.00873618,0.0139249,0.0177201,0.014912,0.0271983,0.029729
0.0132144,0.011905,0.0123339,0.0104112,0.0114654,0.0103334
0.00965691,0.0109336,0.0140189,0.0128614,0.00944677,0.0105086
0.0121528,0.0118414,0.0153875,0.00998794,0.00977782,0.00721047
0.0105392,0.0140043,0.013924,0.0119481,0.0237891,0.0579707
0.0132483,0.0148783,0.0172085,0.0109571,0.0130362,0.0119439
0.0105433,0.0136844,0.0171629,0.0111441,0.00969842,0.00623018
0.00944286,0.0106032,0.0109933,0.00867899,0.0104572,0.00982658
0.00931276,0.0105475,0.0141894,0.0107421,0.0112266,0.0121922
0.00974722,0.0129532,0.0126621,0.0148875,0.0106764,0.0135428
0.0114501,0.0127461,0.0166105,0.0159402,0.0252908,0.0786017
0.00858451,0.0110648,0.012565,0.0113311,0.00959077,0.0103155
0.0105858,0.0135766,0.0154165,0.0120041,0.0117692,0.0117641
0.00989141,0.0116339,0.0131444,0.0101775,0.0113342,0.0114644
0.00945797,0.00717973,0.00484191,0.00340232,0.00138744,0.000792889
0.0095502,0.0106685,0.0138977,0.00880991,0.0128446,0.0158116
0.00991805,0.0115486,0.00899465,0.00545239,0.00590742,0.00400795
0.00976533,0.011301,0.019945,0.0140933,0.013562,0.0180728
0.0121503,0.0196298,0.0228614,0.0225249,0.0196163,0.0198084
0.0100218,0.0139238,0.0173145,0.0132304,0.0121221,0.00985978
0.00861964,0.0174321,0.0218839,0.0138805,0.0237545,0.0212723
0.0123634,0.00848041,0.0124557,0.0103957,0.0102158,0.00920915
0.0122527,0.0154204,0.0166748,0.0175282,0.0176011,0.0253249
0.0100399,0.0103097,0.00860095,0.00642365,0.00575251,0.00433264
0.0074229,0.0107922,0.00981777,0.0110806,0.00634398,0.0120115
0.00876757,0.0135709,0.0181306,0.0147334,0.0164207,0.0148769
0.0132648,0.0131809,0.0159276,0.0160528,0.0189153,0.0246152
0.00989605,0.0115081,0.0179186,0.0139078,0.0125025,0.0168599
0.013309,0.0116233,0.066906,0.0114891,0.00840239,0.00600474
0.00825306,0.0119208,0.00904968,0.00295342,0.00222786,0.00197373
0.0105319,0.014974,0.0134134,0.0130972,0.0135893,0.0197757
0.0095496,0.0162513,0.0131738,0.0119764,0.0139206,0.0185539
0.0119861,0.0156843,0.0204341,0.00962322,0.0146023,0.0157058
0.00815925,0.0112969,0.0173673,0.0103361,0.011509,0.0147877
0.0100276,0.0127636,0.0153173,0.0101605,0.0117545,0.0123659
0.0127121,0.0172488,0.0109002,0.0098022,0.00865189,0.0180776
0.00899522,0.0128675,0.0166723,0.0103327,0.0108359,0.00913499
0.0106414,0.0128833,0.0154611,0.0089848,0.00995922,0.0088939
0.00932821,0.012841,0.0114873,0.0131329,0.0118178,0.0124719
0.0125659,0.0197522,0.0242409,0.0256253,0.0256219,0.0209466
0.00747512,0.00829599,0.0103131,0.0111128,0.0138014,0.012457
0.00996676,0.0141378,0.0140829,0.0119762,0.012985,0.0130102
0.0111018,0.0131813,0.0146052,0.0112822,0.0109956,0.0104592
0.0102494,0.00938966,0.00650803,0.00294715,0.00147643,0.001248
0.0100359,0.0139841,0.0200751,0.0176379,0.0204016,0.0166725
0.00933556,0.0132,0.0134108,0.0132583,0.0135824,0.0133759
0.01099,0.0104933,0.0101667,0.0102746,0.0112189,0.0115206
0.00877516,0.00817124,0.0104816,0.00989446,0.0117228,0.0101423
0.0110784,0.0122424,0.0115034,0.00985185,0.00896257,0.00734363
0.0100631,0.0121755,0.0169076,0.0116341,0.0120034,0.011288
0.0109981,0.0122781,0.0131517,0.00857613,0.0064854,0.00464117
0.00868443,0.0164083,0.0123208,0.0111059,0.0120752,0.016394
0.0101737,0.0123404,0.0138757,0.00976803,0.00825478,0.00485068
0.00881975,0.0107537,0.0103445,0.0105401,0.0107323,0.00986088
0.00756435,0.01047,0.0109451,0.0103796,0.0053329,0.00752098
0.0107911,0.0149388,0.0137179,0.0126639,0.0093125,0.0127222
0.009365,0.0125621,0.00994399,0.013096,0.0117722,0.0126146
0.0110877,0.010529,0.0109215,0.00843537,0.00915476,0.00837361
0.0123442,0.013934,0.017085,0.0108344,0.0124283,0.0109272
0.00927133,0.0147259,0.0163117,0.0130234,0.0146689,0.012164
0.0126631,0.012787,0.012829,0.0100418,0.00828683,0.0106645
0.0096861,0.0122122,0.0126628,0.0102952,0.00850533,0.0104473
0.0103522,0.014828,0.015932,0.0131474,0.0136959,0.0153663
0.0099938,0.0119304,0.0149521,0.011589,0.0114941,0.0111694
0.0105284,0.0118011,0.0141262,0.0132249,0.0134671,0.0139868
0.00928583,0.0110582,0.0139299,0.0144379,0.0150167,0.0164708
0.00935108,0.00922727,0.0110754,0.00898117,0.00854465,0.00943741
0.0108593,0.0119864,0.0121364,0.010014,0.00998834,0.00955965
0.0127219,0.0145664,0.0210087,0.0141983,0.0166402,0.0150062
0.0133594,0.0137599,0.0161385,0.013728,0.0123558,0.0139364
0.0103344,0.0140157,0.0142269,0.0124537,0.0124803,0.0143739
0.0110763,0.0113398,0.0138795,0.010653,0.0134207,0.0119884
0.0100013,0.0119861,0.0104517,0.0108845,0.00994183,0.012317
0.0118925,0.0115844,0.0154312,0.0109699,0.0136287,0.0114199
0.00916822,0.0136098,0.0138093,0.0112061,0.0123892,0.0105265
0.0105663,0.00975815,0.0130792,0.00881522,0.0091364,0.0105491
0.0121595,0.0131305,0.0163352,0.0118163,0.0160113,0.0158627
0.0108987,0.0121039,0.012058,0.00885482,0.00960588,0.0131819
0.0126574,0.0136101,0.0133122,0.0127366,0.012375,0.0151614
0.00907475,0.0103535,0.0105349,0.00901126,0.00800388,0.00846825
0.0113718,0.0115332,0.0128951,0.00983318,0.0109628,0.0111199
0.00938781,0.0112783,0.0135459,0.0114252,0.0133343,0.0147253
0.00954583,0.0146315,0.0272717,0.0544004,0.105727,0.138977
0.009009,0.0116022,0.0158078,0.0103979,0.0124924,0.0146239
0.0113185,0.013888,0.014265,0.0094445,0.0125377,0.0139331
0.010046,0.0124588,0.0161727,0.0103169,0.0104575,0.00920457
0.0118113,0.0161527,0.0220073,0.0204411,0.0254026,0.0297655
0.0113405,0.0140757,0.0168655,0.0146592,0.0145707,0.0168206
0.0100816,0.014197,0.0131087,0.0115285,0.0119539,0.0116048
0.00991468,0.013414,0.0114712,0.00771045,0.00993775,0.00895818
0.00999828,0.0104889,0.0168347,0.0140797,0.0156839,0.0190589
0.0103096,0.0110321,0.0174387,0.0131439,0.0120403,0.0127459
0.00756177,0.0120984,0.0119226,0.00928083,0.00831895,0.00616127
0.0117101,0.0105989,0.0109424,0.00838033,0.0088458,0.0122139
0.0101901,0.0108198,0.0106911,0.0110425,0.0133743,0.0132849
0.00819584,0.0134192,0.0127544,0.00911979,0.00767596,0.0106635
0.010396,0.013686,0.0118886,0.00861794,0.0118325,0.0128083
0.0102997,0.0124893,0.0113043,0.0100154,0.00928262,0.0105852
0.00995445,0.0125832,0.0169904,0.0135672,0.0117379,0.0119105
0.00885091,0.00973,0.0138902,0.0120481,0.0156861,0.0214665
0.00769607,0.00926298,0.0159203,0.00963111,0.0063409,0.00557352
0.0093068,0.00987517,0.0112896,0.0102786,0.0101474,0.0103683
0.01121,0.0107588,0.015236,0.0118404,0.0184414,0.0121638
0.0100567,0.0131428,0.0176202,0.0104174,0.0140758,0.010738
0.00985635,0.0155121,0.0119994,0.00991274,0.0123738,0.0127876
0.00830949,0.011723,0.0174337,0.010858,0.0159826,0.0160171
0.0114253,0.0158647,0.0124423,0.0125085,0.0165753,0.0186092
0.0111778,0.012962,0.0110023,0.0105622,0.00780841,0.00896533
0.0099669,0.0116146,0.0148539,0.0134412,0.0122415,0.0113341
0.00844031,0.0116084,0.0113554,0.00830187,0.00855935,0.00781288
0.00993197,0.0139616,0.0158936,0.00812768,0.0110002,0.0124788
0.00804805,0.0126337,0.0125456,0.0114046,0.00948416,0.00962511
0.0111048,0.0102504,0.0122731,0.00711916,0.00818113,0.0131439
0.00858125,0.0145294,0.0123221,0.00791163,0.00974294,0.0114377
0.0119916,0.0263158,0.0403099,0.0289748,0.0392714,0.056366
0.00888672,0.0103517,0.0106259,0.00870016,0.0119451,0.0197363
0.0097903,0.00997736,0.0120926,0.00922631,0.0102247,0.0102904
0.00989796,0.0147361,0.0129278,0.0111914,0.0114839,0.0100906
0.00874328,0.0119208,0.0129546,0.0135856,0.0136448,0.015885
0.0122704,0.0120557,0.0126882,0.0103442,0.015087,0.012382
0.00880687,0.0116363,0.0173802,0.0140032,0.0214635,0.0485008
0.0107327,0.0108352,0.018142,0.0167638,0.013493,0.0178746
0.00948539,0.0120475,0.0113737,0.0078655,0.00684852,0.00729895
0.0123146,0.0139916,0.0170847,0.0198578,0.0193139,0.021327
0.00921584,0.011086,0.0189466,0.0216972,0.0254622,0.0234715
0.0112504,0.0141426,0.0102466,0.00970953,0.0115178,0.00847381
0.0107031,0.0103941,0.0112225,0.0100534,0.0134455,0.0175291
0.0108447,0.00874943,0.0127567,0.0118436,0.0119324,0.0140773
0.0135822,0.0159492,0.0125683,0.0133151,0.0130837,0.0189187
0.0108454,0.0151197,0.0138402,0.0126902,0.0172125,0.0186762
0.010195,0.0138077,0.0121297,0.0133949,0.00731482,0.00987641
0.0096581,0.0105541,0.0133791,0.0107163,0.00914038,0.01174
0.00779536,0.0114214,0.0131715,0.0140661,0.00978038,0.011595
0.0116848,0.0178189,0.0157306,0.015815,0.0120077,0.0137248
0.0115803,0.0157515,0.0147541,0.0148851,0.0177656,0.0176397
0.0103845,0.0106528,0.0117581,0.0098581,0.00725641,0.00764967
0.0130386,0.0151899,0.0204654,0.0176097,0.0204512,0.017157
0.0104808,0.0115422,0.0117229,0.0115981,0.00865776,0.00646307
0.00801999,0.00985361,0.015177,0.0125824,0.0176121,0.0176041
0.0104242,0.00902432,0.0104116,0.00913799,0.00928186,0.00893983
0.0103565,0.0159663,0.020204,0.0178949,0.0210682,0.0233937
0.0109719,0.0148863,0.0168385,0.0172576,0.0131925,0.0169599
0.0110306,0.0148283,0.0186509,0.0171896,0.0170406,0.017386
0.0118278,0.0115385,0.0141151,0.0123485,0.00963275,0.00923062
0.0103442,0.0166756,0.0215262,0.0139912,0.012101,0.0143941
0.0131229,0.0139862,0.0156924,0.0128699,0.0111113,0.0124328
0.0091067,0.0105811,0.0127895,0.0121989,0.0111921,0.0100208
0.00849578,0.011234,0.0166037,0.0162221,0.011572,0.0167755
0.0126662,0.0150171,0.0141486,0.0106823,0.0141922,0.0203745
0.00854337,0.0100955,0.0139504,0.00947739,0.0104831,0.011761
0.0106262,0.0147635,0.0206424,0.024473,0.0374528,0.0554513
0.00943341,0.0130513,0.0180362,0.0134003,0.0184361,0.0186333
0.00728577,0.0116091,0.0141204,0.0107936,0.00989403,0.00911881
0.00878269,0.0134259,0.0120409,0.00898765,0.0111392,0.0108697
0.0110471,0.0127869,0.0136454,0.0103262,0.00837468,0.0103814
0.0101449,0.0120656,0.0150958,0.0123889,0.0123803,0.0143961
0.0100039,0.0146826,0.0127561,0.0102938,0.0125995,0.0115456
0.0117506,0.0117077,0.0149172,0.0111386,0.0138646,0.01346
0.0068377,0.0144749,0.0092213,0.00978056,0.0095954,0.009925
0.00988875,0.0124058,0.0131666,0.0133206,0.010889,0.0107774
0.0108337,0.0112528,0.0135608,0.011374,0.0138169,0.0115114
0.00921433,0.0139214,0.0128151,0.0125635,0.0106097,0.0118633
0.0125839,0.0141764,0.0187967,0.0109267,0.0133197,0.0129799
0.0102997,0.0129669,0.0134387,0.0116655,0.0138047,0.0126897
0.0143457,0.011737,0.014088,0.00795708,0.00757834,0.00872432
0.0117523,0.0122258,0.0150995,0.00981884,0.00728355,0.00866107
0.0109708,0.0120917,0.0114034,0.00764116,0.00815766,0.00911813
0.0121145,0.0158609,0.0147308,0.0156463,0.0139897,0.0152271
0.012424,0.0135222,0.0139322,0.0124663,0.0119108,0.0134134
0.0109736,0.0161024,0.0159701,0.0180021,0.0191008,0.0250838
0.00914918,0.0114885,0.0134646,0.0113167,0.00934953,0.0103351
0.0101755,0.0131622,0.0154309,0.011585,0.0133093,0.0122374
0.0109857,0.0192895,0.0230591,0.023493,0.0281915,0.0384799
0.00953953,0.0143061,0.0132118,0.0192148,0.0334475,0.0804667
0.0118398,0.0103648,0.0182935,0.0132346,0.013241,0.0161938
0.0105703,0.0114665,0.0118896,0.0107481,0.0124849,0.013035
0.0104511,0.0112352,0.0142758,0.0088766,0.0115962,0.0124388
0.00883785,0.0098597,0.0140253,0.00876365,0.0108493,0.00951514
0.0130358,0.0123754,0.014198,0.0144986,0.01484,0.0317872
0.00943916,0.0107398,0.013742,0.0132915,0.0142453,0.0134282
0.00995846,0.0147171,0.018279,0.00993781,0.0122136,0.0143365
0.0100848,0.0119019,0.015666,0.0131419,0.0125987,0.0124346
0.0122874,0.0114559,0.0136857,0.0119256,0.0110554,0.0120815
0.0114819,0.0132036,0.0152933,0.00907033,0.0118482,0.0105079
0.0126634,0.0118255,0.0135374,0.0113058,0.00948333,0.0112062
0.0118023,0.0133201,0.010006,0.00997733,0.0113722,0.0101653
0.00787012,0.0103335,0.0166243,0.0112748,0.0146848,0.0140149
0.0111824,0.0118696,0.0149286,0.00963014,0.0122716,0.0110897
0.0109997,0.0169645,0.0153303,0.0139893,0.0112283,0.0154059
0.0109889,0.0106522,0.017095,0.0108534,0.0118787,0.0113151
0.00990003,0.0146974,0.0145409,0.0121755,0.0086396,0.0090941
0.01083,0.00984647,0.0123487,0.0087376,0.0100889,0.00879224
0.0124074,0.0131693,0.0127975,0.0125417,0.00985913,0.0116728
0.011897,0.0138165,0.0176967,0.0117385,0.014138,0.0141941
0.0118417,0.0126501,0.012656,0.0114139,0.0114349,0.0123233
0.0098419,0.0128893,0.0141557,0.0114356,0.0108091,0.012902
0.00817068,0.0112725,0.0131629,0.00634033,0.0105584,0.00953606
0.0102373,0.0132394,0.0137702,0.00956963,0.0106729,0.0108418
0.0098654,0.0148862,0.0170194,0.0120199,0.0126172,0.0121809
0.0116623,0.0109078,0.0132047,0.0117627,0.0126716,0.0126539
0.012241,0.0133056,0.0138105,0.0134057,0.0119214,0.0145723
0.0109757,0.0115319,0.0109994,0.00886985,0.0115901,0.0120552
0.0103645,0.0108065,0.0154064,0.0106183,0.0135559,0.0118785
0.00922329,0.0106197,0.0153657,0.011096,0.0100128,0.0095436
0.0102917,0.0140917,0.0161093,0.0134833,0.0129588,0.0138553
0.0105435,0.012521,0.0153796,0.0158086,0.0136489,0.0148515
0.00940203,0.00994335,0.0133884,0.0099001,0.0105088,0.0131398
0.00931115,0.012343,0.0151501,0.011056,0.0104212,0.0116098
0.0129067,0.00934553,0.0117024,0.00910497,0.010998,0.00764044
0.00650903,0.0138735,0.0169014,0.0120868,0.00620606,0.0114063
0.0103603,0.0110444,0.0116153,0.00840542,0.00753401,0.00873763
0.00959749,0.0119132,0.0111272,0.00797207,0.00927386,0.00990171
0.00970583,0.0109162,0.0138814,0.0117736,0.0108408,0.0108216
0.00999637,0.0144144,0.0165082,0.0107852,0.0113274,0.011529
0.0122603,0.0137709,0.0153925,0.0153606,0.0151908,0.0147066
0.00997158,0.0109216,0.0133368,0.0119181,0.012284,0.0121943
0.00969665,0.0109083,0.0142011,0.0102304,0.00853818,0.0129402
0.0110822,0.015592,0.0131529,0.0105231,0.0132857,0.0115279
0.0145527,0.012899,0.0135774,0.0109224,0.00998835,0.0131157
0.00774871,0.0146441,0.0121695,0.0116714,0.0124324,0.012
0.011179,0.0128307,0.0150012,0.0139685,0.0163324,0.0217832
0.0102859,0.0142045,0.0157967,0.00921696,0.0097181,0.0117166
0.00963758,0.0114452,0.0135968,0.00832813,0.0110438,0.0104768
0.011269,0.0133746,0.0171302,0.0150496,0.0139393,0.0145873
0.00995324,0.0130299,0.0124188,0.0118197,0.0112746,0.0117393
0.0121146,0.013635,0.0147282,0.0101705,0.00954005,0.013039
0.0109761,0.0111407,0.0124473,0.00838541,0.0110716,0.0102353
0.0112457,0.0143161,0.0179427,0.0141502,0.0128971,0.0146666
0.0101295,0.0139966,0.0153979,0.0137758,0.0137289,0.0170298
0.0104795,0.0143939,0.0153019,0.0140421,0.01184,0.0153318
0.00868869,0.00989995,0.0149646,0.0082205,0.00837735,0.00919175
0.00963597,0.00995995,0.0100398,0.00923469,0.0097426,0.0109766
0.0102725,0.0153814,0.0155034,0.0156146,0.0173223,0.0181401
0.0126896,0.0111998,0.0134974,0.00927072,0.012995,0.0134146
0.0123074,0.0108862,0.0118641,0.0106876,0.0147197,0.0129196
0.0099204,0.0110778,0.0176355,0.00936355,0.0136786,0.0138891
0.00904443,0.0118461,0.0108867,0.0150565,0.0140109,0.0145226
0.0107939,0.0121773,0.0124829,0.00992573,0.00947415,0.010439
0.0100488,0.00982511,0.0120671,0.00925381,0.00980842,0.00860113
0.00854258,0.0132773,0.0161103,0.0145684,0.0152078,0.0193804
0.00882261,0.0116908,0.0133202,0.0101476,0.0099457,0.0131415
0.0123687,0.00973718,0.0124819,0.0101892,0.0103433,0.0115798
0.0107785,0.013014,0.0187443,0.0129121,0.0145335,0.0118505
0.0103253,0.0119288,0.0137662,0.00925907,0.0113195,0.0102183
0.0113816,0.0162045,0.0145951,0.010383,0.0104312,0.0131955
0.0100375,0.0120942,0.013558,0.0131675,0.0147296,0.0138285
0.00864675,0.0128435,0.0154307,0.00967647,0.0127472,0.0117312
0.0104819,0.0179495,0.0125931,0.0113234,0.0114805,0.0117236
0.0109266,0.0117659,0.0115591,0.00884191,0.0112765,0.0106446
0.00852881,0.0134989,0.0128184,0.0132143,0.0134456,0.0171154
0.00900169,0.0108009,0.0103387,0.0107551,0.0148847,0.0172893
0.00986098,0.0163065,0.0191927,0.0155558,0.0217337,0.0259956
0.0122417,0.0105489,0.0119229,0.0110531,0.0157126,0.0208056
0.00943389,0.0110937,0.0113052,0.00962538,0.00645898,0.00703349
